FIPS,quadrant,avg_down,avg_up,max_down,max_up,num_providers,num_platforms,top_plat_type,top_plat_ratio,bscore_raw,bscore_norm,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,Building Type_Commercial & Office Buildings,Building Type_Industrial & Manufacturing Buildings,Building Type_Mixed Residential & Commercial Buildings,Building Type_Multi-Family Elevator Buildings,Building Type_Multi-Family Walk-Up Buildings,Building Type_One & Two Family Buildings,Building Type_Open Space & Outdoor Recreation,Building Type_Parking Facilities,Building Type_Public Facilities & Institutions,Building Type_Transportation & Utility,Building Type_Vacant Land,Population Density (per sq. mile),Area (Land),Area Total:,Area Total: Area (Water),Total Population:,Households:,Households: Less than $10_000,Households: $10_000 to $14_999,Households: $15_000 to $19_999,Households: $20_000 to $24_999,Households: $25_000 to $29_999,Households: $30_000 to $34_999,Households: $35_000 to $39_999,Households: $40_000 to $44_999,Households: $45_000 to $49_999,Households: $50_000 to $59_999,Households: $60_000 to $74_999,Households: $75_000 to $99_999,Households: $100_000 to $124_999,Households: $125_000 to $149_999,Households: $150_000 to $199_999,Households: $200_000 or More,Per capita income (In 2014 Inflation adjusted dollars),Gini Index
36047007500,1,338.825,266.4855,1000,1000.0,6,4,Copper,0.372093023,575.06775,1.605237957,2799536,460963,2338573,126385,136474,28110,25953,102530,819,2093.5,2300,2462,8,14,110,4,335,295,0,10,6,2,7,44961.48,0.109182359,0.1091824,0.0,4909,2089,56,13,38,39,71,0,15,50,27,124,181,198,185,281,266,545,66446.0,0.4163
36047008200,1,277.9473684,217.5362105,1000,1000.0,8,4,Fiber,0.333333333,490.7154737,1.159688311,1634429,427268,1207161,7500,65453,11922,0,0,357,844.5,1335,1400,3,0,32,1,146,144,2,0,5,2,6,82731.99,0.052023407,0.05202341,0.0,4304,1380,217,119,67,95,64,46,27,79,108,112,114,156,42,33,58,43,18802.0,0.4826
36047011900,1,389.8344595,317.1531892,1000,1000.0,11,4,Fiber,0.409090909,653.9110541,2.021689151,4169816,3596337,564132,316457,428893,379741,512109,1619652,452,823.5,681,1157,24,103,54,1,74,34,2,38,5,35,19,7495.333,0.255492303,0.2782086,0.02271632,1915,790,34,6,13,48,4,33,7,31,51,65,59,160,53,60,33,133,47182.0,0.4446
36047013200,1,375.2926829,295.0805854,1000,1000.0,4,4,Cable,0.4,624.8329756,1.868098422,901078,82002,819076,15489,57367,1784,160,0,429,658.0,765,828,2,0,46,0,40,220,0,1,0,0,3,34788.98,0.059731551,0.05973155,0.0,2078,669,21,24,68,17,30,63,17,26,31,43,73,85,34,69,8,60,26405.0,0.4549
36047013400,1,366.5247525,288.3838416,1000,1000.0,9,4,Fiber,0.346666667,615.2166733,1.817305008,2111146,324888,1786258,129550,115160,0,0,0,754,1394.75,1577,1751,19,0,122,3,87,402,0,4,4,0,10,38902.68,0.103566117,0.1035661,0.0,4029,1446,52,112,43,36,58,21,34,103,9,148,170,135,94,186,97,148,33400.0,0.4284
36047014900,1,283.6805556,222.4305556,1000,1000.0,10,4,Copper,0.368421053,499.8958333,1.208179071,2713497,503711,2209786,32237,85835,16270,1995,0,838,2076.5,2466,2576,0,1,70,7,241,457,3,2,9,1,11,59966.43,0.095436736,0.09543674,0.0,5723,2235,0,63,0,18,0,78,136,86,47,73,243,330,133,342,403,283,48483.0,0.3354
36047016600,1,335.4067797,266.5460339,1000,1000.0,6,4,Cable,0.46,571.6797966,1.58734275,1499030,161747,1337283,159973,766,0,0,0,974,1269.01,791,794,0,0,2,0,18,581,0,2,2,0,5,21724.73,0.103062254,0.1030623,0.0,2239,717,40,12,25,10,29,53,20,35,0,83,60,70,77,37,110,56,34086.0,0.4762
36047017100,1,355.0833333,277.2589333,1000,1000.0,6,4,Copper,0.56,596.7128,1.719567347,2168241,110769,2057472,3000,41373,1141,76,2550,707,1342.75,1755,1782,1,1,16,4,136,455,0,0,2,0,7,49337.01,0.080406164,0.08040617,0.0,3967,1603,6,28,86,17,92,81,0,49,23,95,167,148,258,61,166,326,53013.0,0.4325
36047017400,3,68.3,39.3036,101,100.0,2,3,Cable,0.551401869,99.0518,-0.909083495,871807,31043,840764,580,20849,0,2320,0,583,839.0,736,757,2,1,15,0,54,328,0,0,0,0,17,31356.41,0.065823857,0.09920741,0.03338355,2064,755,20,29,40,32,26,17,43,94,21,22,55,96,42,98,24,96,34810.0,0.4512
36047017700,1,503.7818182,447.8782545,1000,1000.0,8,4,Fixed_wireless,0.333333333,831.7209455,2.960882941,883742,883742,0,566400,0,0,0,0,74,17.0,0,5,0,0,0,0,0,0,6,0,2,2,0,0.0,0.875681663,0.9799181,0.1042364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
36047019100,1,326.3017241,257.0742069,1000,1000.0,9,4,Copper,0.428571429,559.3388276,1.522157617,2231259,839330,1389979,23434,75766,61304,123514,356801,439,1121.0,1427,1589,13,44,49,8,156,113,2,21,5,7,29,29626.43,0.096569173,0.09656917,0.0,2861,996,78,16,32,49,47,63,46,11,10,48,42,117,64,80,253,40,33778.0,0.4097
36047020600,1,313.2972973,245.2036757,1000,1000.0,6,4,Cable,0.659574468,538.8991351,1.414194938,1429538,301326,1128212,17458,16671,0,0,0,760,950.5,820,853,5,0,15,0,29,389,0,0,6,0,0,39689.52,0.065785633,0.06578563,0.0,2611,839,41,25,61,43,26,5,7,13,64,41,56,127,64,105,45,116,33652.0,0.4439
36047021200,1,309.2321429,242.6894286,1000,1000.0,6,4,Cable,0.380434783,533.5768571,1.386082607,1717054,324651,1392403,17813,127852,2172,3294,16688,648,968.0,1371,1471,9,2,59,0,181,194,0,3,2,1,7,69624.43,0.073681036,0.07368103,0.0,5130,1430,120,104,99,105,204,48,96,52,19,143,155,109,74,39,39,24,15009.0,0.4473
36047021900,1,285.7560976,267.294439,1000,1000.0,6,4,Copper,0.674418605,522.4033171,1.327063846,1752050,160057,1591993,43636,77536,6000,0,0,358,952.0,1644,1725,3,0,44,2,147,138,0,0,8,2,11,67900.33,0.056774394,0.05677439,0.0,3855,1460,180,125,83,41,57,91,62,85,0,102,193,170,87,65,53,66,25823.0,0.4887
36047025100,1,282.9583333,263.1666667,1000,1000.0,8,4,Cable,0.770491803,518.5416667,1.306666567,1648846,201520,1444734,107948,49335,2445,598,0,319,933.0,1528,1588,1,0,40,2,102,146,0,8,9,0,29,60892.93,0.053470904,0.05347091,0.0,3256,1346,173,223,163,79,28,72,106,50,63,143,66,33,92,11,12,32,21583.0,0.5731
36047025600,1,333.9705882,310.5882353,1000,1000.0,5,4,Copper,0.363636364,591.7647059,1.69343146,1446524,304737,1141787,35467,61576,3520,6355,0,612,976.0,1038,1111,6,0,39,0,68,348,0,0,6,2,1,48472.88,0.066903399,0.0669034,0.0,3243,1013,78,52,57,109,97,48,45,21,12,66,133,114,39,31,44,67,22991.0,0.507
36047026000,1,307.3939394,285.5757576,1000,1000.0,6,4,Fiber,0.407407407,553.1818182,1.489636226,1533669,158610,1375059,17780,129289,2566,5175,0,626,1038.0,1192,1300,11,0,58,0,150,272,0,1,1,0,0,57408.63,0.062882531,0.06288253,0.0,3610,1147,78,8,114,87,83,62,46,109,60,116,122,153,33,7,27,42,19542.0,0.4357
36047029100,1,339.6521739,315.3043478,1000,1000.0,5,3,Copper,0.45,599.8043478,1.735896937,1790838,380497,1410341,5174,262781,636,20016,33823,444,1071.75,1368,1411,1,5,19,1,167,218,0,3,9,0,12,51156.68,0.063569406,0.0635694,0.0,3252,1084,168,85,94,69,75,35,15,54,18,63,70,81,126,48,56,27,20963.0,0.5017
36047029200,3,65.42307692,36.84,101,100.0,3,3,Fiber,0.381818182,95.44307692,-0.928144809,1165665,85962,1063686,18709,45049,1989,0,0,244,479.75,1013,1073,3,0,25,3,101,52,1,0,0,0,1,30014.52,0.076896109,0.1143353,0.03743917,2308,848,115,81,57,55,22,46,89,18,27,98,59,73,36,43,5,24,20050.0,0.4821
36047029700,1,361.483871,337.3894194,1000,1000.0,3,4,Cable,0.333333333,631.6785806,1.904256983,1984506,349862,1634644,217806,39395,8500,0,0,533,1358.0,1443,1496,1,0,31,2,210,259,2,2,12,0,10,49075.47,0.079367549,0.07936755,0.0,3895,1398,238,66,44,45,53,89,67,53,0,121,114,159,127,83,77,62,25526.0,0.4875
36047030000,3,68.21212121,42.27272727,101,100.0,4,3,Cable,0.338983051,101.4484848,-0.896424179,1549141,176887,1372254,42599,105103,15724,0,0,563,1018.0,1349,1427,13,0,20,1,174,269,1,3,0,1,1,43553.54,0.075309615,0.07530961,0.0,3280,1136,89,58,61,54,51,47,152,42,61,32,181,122,85,46,29,26,21916.0,0.4195
36047030200,3,66.78125,42.49275,101,100.0,4,3,Cable,0.428571429,100.127625,-0.903400975,1582458,77514,1503218,46952,22987,1925,0,0,722,1181.25,1503,1533,8,0,11,0,144,435,0,1,5,0,3,54510.7,0.081543621,0.08154362,0.0,4445,1537,93,126,96,88,84,56,59,103,31,117,168,166,109,126,67,48,24481.0,0.457
36047031100,1,346.1724138,321.5172414,1000,1000.0,5,3,Copper,0.526315789,609.4310345,1.786745201,1648317,403950,1244367,164874,30586,51959,94880,35200,359,911.0,1212,1278,4,17,19,1,170,123,0,5,1,10,14,50234.31,0.056316091,0.05631609,0.0,2829,1077,170,60,58,37,37,17,149,34,64,114,109,111,11,55,30,21,20506.0,0.4485
36047031400,3,71.36764706,41.17305882,101,100.0,4,3,Cable,0.471428571,104.0541765,-0.882660887,2576998,247365,2329633,201094,29263,8885,0,0,590,1094.75,2112,2151,8,0,11,5,186,243,6,19,5,3,46,12503.79,0.335978005,0.4871189,0.1511409,4201,1901,197,187,108,86,126,57,162,92,94,153,261,121,65,58,114,20,25013.0,0.4455
36047032600,3,57.55645161,37.28503226,101,100.0,7,3,Copper,0.367346939,89.79896774,-0.957957056,2706211,365261,2340950,70407,72209,17006,92885,24881,500,1047.75,2569,2682,9,3,55,7,46,284,2,27,12,3,59,56204.49,0.12703611,0.1270361,0.0,7140,2313,454,303,225,254,220,50,59,71,104,102,136,98,121,0,116,0,13106.0,0.4973
36047032800,3,68.86666667,45.256,101,100.0,2,3,Fiber,0.333333333,102.5946667,-0.890370034,1303934,229071,1074863,29073,73567,11600,1790,0,603,1183.5,1078,1114,6,0,10,2,34,507,0,2,7,1,2,26284.75,0.08990003,0.08990003,0.0,2363,913,184,52,48,56,41,46,32,45,24,103,81,86,50,28,37,0,19740.0,0.4517
36047034300,1,355.0909091,329.6363636,1000,1000.0,4,3,Copper,0.269230769,621.9090909,1.852654431,3499771,731109,2768662,705791,19360,0,0,0,265,623.0,2435,2460,0,0,17,2,61,161,0,0,4,0,12,80279.74,0.062606082,0.06260608,0.0,5026,2063,496,215,215,82,191,80,91,48,44,134,140,141,49,31,97,9,19469.0,0.5839
36047035000,3,66.28947368,29.22231579,101,100.0,2,3,Fiber,0.35,92.00063158,-0.946327843,1982675,245975,1736700,95057,107426,0,0,8440,31,52.0,1768,1812,8,2,1,1,0,0,3,1,3,7,7,37098.02,0.075799193,0.07579919,0.0,2812,1461,246,110,99,161,92,72,94,44,35,149,99,137,66,49,8,0,22523.0,0.4338
36047035601,3,52.0,33.942,101,100.0,3,3,Copper,0.363636364,80.571,-1.006699282,1800000,0,1800000,0,0,0,0,0,3,24.0,1547,1547,0,0,0,1,0,0,0,0,0,0,0,100834.3,0.024822895,0.02482289,0.0,2503,1404,205,268,55,106,40,39,45,73,45,142,87,75,107,15,102,0,27582.0,0.494
36047035700,1,415.1875,388.346,1000,1000.0,3,3,Cable,0.396039604,710.8605,2.322496747,986994,116494,870500,31685,38867,0,0,0,123,300.5,964,1006,1,0,20,6,36,32,2,0,9,1,1,36294.24,0.070093761,0.07009376,0.0,2544,958,376,44,28,74,68,51,80,35,56,45,44,35,0,0,12,10,11713.0,0.5292
36047036200,3,61.22,37.52576,101,100.0,5,3,Cable,0.379310345,92.58288,-0.943252401,1753975,456139,1295292,182505,207980,3292,24600,0,578,969.5,1630,1873,75,3,49,4,171,141,0,2,1,0,7,48104.3,0.066064785,0.06606478,0.0,3178,1207,270,105,63,85,131,28,46,67,9,108,77,127,29,7,32,23,16744.0,0.5286
36047036501,1,351.3684211,327.1578947,1000,1000.0,4,4,Cable,0.647058824,616.9473684,1.826446559,1473925,352750,1121175,190937,37954,92602,3188,0,205,474.0,1246,1279,7,2,13,0,82,65,0,3,6,1,25,53786.84,0.048785168,0.04878517,0.0,2624,1173,105,50,138,93,27,74,73,147,106,81,110,53,55,39,22,0,21490.0,0.3935
36047037300,1,371.3589744,345.3017436,1000,1000.0,4,3,Copper,0.428571429,646.0098462,1.979954884,1939007,219028,1719979,42405,76274,504,11565,0,435,1052.0,1746,1810,7,1,32,4,188,178,0,0,9,0,26,59408.89,0.065949726,0.06594972,0.0,3918,1497,279,187,84,97,94,97,100,61,23,93,197,93,18,0,47,27,17081.0,0.4997
36047001800,1,285.7489627,228.5056929,1000,1000.0,21,4,Fiber,0.408163265,510.5018091,1.264199951,23053550,23046841,6709,287522,203613,172055,4152358,6565638,301,296.0,2,527,13,103,3,0,0,0,2,7,3,25,13,2393.613,0.921619328,2.627728,1.706108,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16422.0,
36047005601,3,117.1764706,32.604,300,100.0,6,3,Fixed_wireless,0.32,166.4784706,-0.552935084,1664242,54509,1609733,18615,35894,0,0,0,304,564.5,1524,1557,6,0,8,14,36,156,0,0,0,0,3,37834.69,0.069301479,0.1474767,0.07817527,2622,1463,53,85,62,153,63,132,75,27,35,179,53,185,124,61,109,67,41202.0,0.4533
36047006300,1,366.8648649,278.0767568,1000,1000.0,8,3,Cable,0.568181818,609.9032432,1.789239413,1235815,346137,889678,40672,49477,6487,2268,2950,237,739.0,993,1042,2,2,31,1,176,8,4,1,4,0,9,49875.09,0.038957323,0.03895732,0.0,1943,899,39,10,49,10,17,24,19,10,5,54,107,162,137,49,108,99,52950.0,0.4233
36047007700,1,360.45,282.7876667,1000,1000.0,9,4,Copper,0.305555556,606.3438333,1.770438571,3555984,861274,2694710,205357,126176,71541,157351,213794,704,1709.5,2907,3142,6,42,78,6,254,241,3,8,6,11,14,28749.09,0.151378694,0.1513787,0.0,4352,1849,121,52,106,0,58,17,100,4,8,88,153,126,221,128,260,407,61332.0,0.4699
36047025200,1,288.0909091,268.0909091,1000,1000.0,8,4,Cable,0.38372093,526.1363636,1.346781839,2040418,277726,1762692,16451,225767,9555,13508,0,586,1050.5,1821,1906,19,0,36,3,164,257,0,0,2,0,2,75824.39,0.069990672,0.06999067,0.0,5307,1843,122,158,164,80,163,54,40,108,84,59,229,186,144,179,33,40,22476.0,0.4407
36047026600,1,371.8148148,345.3333333,1000,1000.0,3,3,Cable,0.391304348,645.9814815,1.979805062,1405024,130826,1271812,20838,104388,0,0,2560,743,1015.5,1189,1268,4,0,59,1,120,301,0,0,2,0,1,56796.54,0.064053193,0.06405319,0.0,3638,1164,66,60,68,66,36,53,64,48,18,97,183,115,61,144,75,10,22726.0,0.4055
36047035400,3,71.45454545,26.38909091,330,100.0,7,3,Fiber,0.391304348,121.1490909,-0.792365362,4119546,1024793,3094753,678005,195016,2144,152,0,24,118.0,2916,2966,8,0,1,3,0,0,2,1,4,4,2,34723.76,0.146355118,0.1463551,0.0,5082,2666,266,137,301,87,25,149,213,136,66,153,313,321,121,118,184,76,34424.0,0.4566
36047036400,3,64.625,37.1949,101,100.0,3,3,Fiber,0.370967742,94.82245,-0.931422968,1314351,324476,982556,226778,32381,16469,90,0,327,603.25,1037,1145,7,1,31,9,53,177,0,3,6,2,30,38435.81,0.055312998,0.055313,0.0,2126,817,138,66,64,46,36,36,71,51,16,65,75,46,41,8,24,34,21050.0,0.5453
36047036502,1,332.902439,310.5065366,1000,1000.0,6,4,Fiber,0.407407407,591.1557073,1.690214723,806569,300610,505959,54728,45978,30984,0,24584,214,466.75,517,590,6,10,27,1,73,49,0,9,8,15,26,23665.91,0.046522609,0.04652261,0.0,1101,359,69,6,29,53,16,6,6,19,16,30,45,6,36,0,4,18,25233.0,0.6536
36047038500,1,343.3846154,318.7692308,1000,1000.0,5,4,Fiber,0.333333333,605.2692308,1.764762508,1786232,233097,1553135,1198,94431,3828,680,0,490,1164.5,1518,1579,1,1,39,4,132,277,1,8,10,0,13,50539.83,0.067352822,0.06735282,0.0,3404,1388,232,138,187,15,57,59,18,87,63,124,145,128,44,47,9,35,21503.0,0.5145
36047039700,1,296.3157895,275.2631579,1000,1000.0,8,4,Copper,0.411764706,537.9473684,1.409167695,1790567,284386,1506181,18985,132017,3086,18117,3920,419,1046.5,1391,1484,13,1,25,1,206,152,2,8,8,2,20,49828.12,0.06145125,0.06145125,0.0,3062,1200,197,100,67,128,72,33,47,84,102,89,56,118,55,36,0,16,18547.0,0.4781
36047044900,1,356.4549072,303.0342918,1000,1000.0,13,4,Copper,0.379310345,614.4720531,1.813371916,7932411,6935610,996801,271688,66545,247108,1275223,4527339,654,729.0,1134,1610,10,263,6,1,38,79,2,58,3,32,20,4027.713,0.818082169,0.9006648,0.08258262,3295,1126,145,72,142,61,86,39,19,85,59,74,76,104,123,29,6,6,19382.0,0.4947
36047049200,1,346.0,321.5862069,1000,1000.0,4,4,Cable,0.52,608.7931034,1.783375642,1491106,352295,1138811,20682,94173,78123,19800,2400,390,794.5,1105,1212,16,2,40,8,54,177,0,14,3,8,6,55205.12,0.063834659,0.06383466,0.0,3524,1165,177,86,46,69,20,132,20,49,57,65,101,192,36,65,44,6,18643.0,0.4518
36047049700,1,350.75,275.6345,1000,1000.0,6,4,Copper,0.352941176,591.56725,1.692388496,1723635,357330,1366305,29716,121979,12698,36815,54200,496,1141.5,1583,1741,7,15,96,8,182,94,0,5,4,1,11,45676.81,0.063796048,0.06379605,0.0,2914,1488,73,90,78,45,75,41,74,26,19,105,113,162,206,110,141,130,48857.0,0.4415
36047059402,3,59.63793103,37.62317241,101,100.0,6,3,Copper,0.444444444,91.54951724,-0.948710634,2667978,299774,2368204,44009,162589,1632,0,0,935,1572.5,2024,2122,31,0,6,5,12,858,0,0,3,1,5,35837.08,0.124507913,0.1245079,0.0,4462,1924,107,95,28,99,100,98,74,48,82,106,193,183,240,201,98,172,39471.0,0.4483
36047063200,3,62.6,40.742,101,100.0,4,3,Copper,0.544715447,95.071,-0.930110124,872030,82052,789978,8400,23196,0,0,0,238,370.09,710,720,4,0,1,2,7,182,0,1,3,0,2,32066.64,0.045343067,0.04534307,0.0,1454,637,40,17,34,46,54,5,19,69,21,48,46,117,21,54,21,25,30377.0,0.4209
36047065800,3,68.72916667,45.24966667,101,100.0,2,3,Cable,0.560606061,102.454,-0.891113037,925429,42734,882695,1820,34449,0,0,0,644,978.0,741,777,2,0,24,0,5,500,1,0,1,0,2,37592.11,0.05921456,0.05921456,0.0,2226,735,34,7,7,3,55,74,28,6,49,56,48,95,45,65,91,72,33750.0,0.4334
36047068000,3,57.93103448,37.49324138,101,100.0,5,3,Copper,0.407407407,89.27765517,-0.960710634,819523,242181,577342,34081,97075,7280,5978,12125,647,957.5,570,636,10,5,28,0,9,410,0,3,4,2,11,31151.82,0.065196827,0.06519683,0.0,2031,576,14,12,57,52,5,20,16,5,8,52,87,113,61,0,50,24,22606.0,0.3913
36047079801,1,305.0526316,283.2631579,1000,1000.0,5,4,Copper,0.363636364,549.1842105,1.468520818,1731471,67737,1663734,7845,50547,0,0,0,392,838.33,1281,1353,0,0,26,7,2,249,0,2,1,0,0,58937.8,0.05006973,0.05006973,0.0,2951,1272,97,64,48,149,23,53,41,45,67,81,123,120,97,126,78,60,37668.0,0.519
36047096600,3,67.0875,44.1208,101,100.0,3,3,Copper,0.384384384,100.7479,-0.900124676,841310,106217,735093,20314,19996,7486,0,10256,512,800.42,716,766,10,2,10,0,26,344,0,2,10,2,9,35417.22,0.069965961,0.06996596,0.0,2478,757,37,13,33,15,50,15,58,35,14,47,67,115,73,90,55,40,26717.0,0.3916
36047111800,3,72.0,42.85257143,101,100.0,2,3,Fiber,0.407894737,104.5262857,-0.880167201,1215761,191526,1024235,156805,19415,4067,0,0,462,860.75,1011,1038,0,0,17,0,129,235,0,5,8,1,23,43642.79,0.062667858,0.06266786,0.0,2735,901,287,65,27,16,44,120,38,20,16,67,45,35,35,52,17,17,14715.0,0.5885
36047115000,3,72.0,45.33333333,101,100.0,2,3,Copper,0.354166667,105.7666667,-0.873615495,1122280,186315,935965,94485,25315,11161,28335,13400,441,831.0,893,935,1,11,19,1,94,233,0,17,6,2,59,45893.22,0.061098353,0.06109835,0.0,2804,888,127,74,108,61,27,67,0,28,0,67,113,104,65,7,40,0,16329.0,0.4665
36047119000,3,67.57894737,39.51410526,101,100.0,4,3,Cable,0.322580645,99.436,-0.907054146,697705,151163,546542,9900,101836,10050,19775,0,332,563.25,588,672,18,4,30,0,49,160,1,3,4,4,8,46611.3,0.054235773,0.05423577,0.0,2528,681,187,49,20,38,18,60,65,24,21,0,132,36,0,26,5,0,10513.0,0.4919
36047013000,1,327.9268293,256.3414634,1000,1000.0,9,4,Fiber,0.409090909,560.597561,1.52880626,2279392,383648,1895744,55962,160644,7808,0,0,571,1206.83,1817,1991,9,0,112,4,104,243,0,6,6,1,4,72974.57,0.068119621,0.06811962,0.0,4971,1847,166,166,149,52,182,96,57,18,32,144,82,218,220,88,86,91,27044.0,0.4949
36047051500,1,341.5178571,269.4642857,1000,1000.0,5,4,Copper,0.553846154,578.75,1.624687642,1358193,253281,1104912,14261,29858,37210,16675,58601,165,410.75,1237,1303,4,13,21,15,52,19,1,3,1,2,9,21661.75,0.072062496,0.07206249,0.0,1561,726,42,18,18,0,0,21,19,34,18,55,65,93,110,75,96,62,50822.0,0.3984
36047026400,1,339.8,315.8,1000,1000.0,5,4,Fiber,0.357142857,600.2,1.737986776,1749812,199489,1550323,30281,133040,0,3840,8054,700,1182.0,1617,1761,11,0,87,0,182,261,0,1,2,1,2,64047.7,0.073148601,0.0731486,0.0,4685,1625,187,85,128,61,77,43,59,153,96,155,149,166,111,66,42,47,21493.0,0.4555
36047150200,1,402.4352941,313.0397176,1000,1000.0,10,3,Copper,0.368421053,663.9551529,2.074742191,1871875,707531,1164344,21428,12489,8095,59076,84304,663,1094.25,1105,1137,3,14,7,2,67,431,5,6,7,0,13,23675.9,0.12248744,0.1224874,0.0,2900,1083,14,0,24,37,43,33,19,65,0,35,96,180,178,67,142,150,45209.0,0.3855
36047061004,3,61.32432432,32.51351351,101,100.0,5,3,Fixed_wireless,0.324324324,90.18108108,-0.955938729,3649307,565387,3083920,258832,88294,36145,37562,0,395,843.0,3437,3562,22,1,47,24,88,175,0,0,5,1,6,72085.29,0.086772217,0.08677222,0.0,6255,3025,868,326,237,249,197,74,71,22,25,270,88,214,160,66,88,70,21289.0,0.5431
36047034500,1,334.15,310.7884,1000,1000.0,5,4,Cable,0.404255319,592.0442,1.694907751,1253049,143153,1109896,8382,71160,0,0,0,379,785.0,1018,1097,2,0,47,0,63,226,1,0,6,0,5,40828.97,0.06316593,0.06316593,0.0,2579,990,188,106,54,40,59,86,71,78,0,31,122,85,38,25,0,7,16697.0,0.4915
36047008500,1,369.4833333,293.8497333,1000,1000.0,3,4,Cable,0.361111111,617.9082,1.831521682,2349569,59908,2289661,0,20800,1200,0,22800,37,17.0,2884,2886,0,1,0,3,0,1,2,0,0,0,0,70789.23,0.093997347,0.09399734,0.0,6654,2972,1185,382,135,320,133,164,93,133,9,142,118,129,29,0,0,0,10779.0,0.507
36047036700,1,347.4788732,325.176338,1000,1000.0,8,4,Copper,0.384615385,614.0670423,1.811232645,790154,366059,424095,8420,44705,24377,55448,92378,230,456.5,494,755,4,11,11,0,52,100,2,8,10,9,10,17992.74,0.071417705,0.0714177,0.0,1285,503,48,27,35,0,84,17,28,46,30,23,35,75,11,10,33,1,21417.0,0.4224
36047038700,1,328.2352941,304.7058824,1000,1000.0,5,4,Fiber,0.380952381,583.0882353,1.647602248,2251104,656648,1594456,31026,104179,36832,84766,79558,487,1188.25,1536,1643,10,12,31,3,141,243,0,12,19,0,18,54351.57,0.072693387,0.07269339,0.0,3951,1399,186,129,41,152,194,90,85,60,61,49,110,118,42,41,19,22,18514.0,0.5239
36047047700,1,408.2590909,322.8173091,1000,1000.0,5,4,Copper,0.305555556,672.1677455,2.118121194,2322549,509202,1813347,20929,37246,12540,17024,26855,554,1274.0,1979,2117,5,13,34,15,217,169,1,11,9,3,13,41904.3,0.084669118,0.08466912,0.0,3548,1723,15,155,46,9,63,76,40,37,27,67,165,380,221,99,215,108,46626.0,0.38
36047048500,1,290.0695364,227.3406623,1000,1000.0,12,4,Fiber,0.4,509.7398676,1.260175368,4773003,4141127,631876,72305,87224,91448,646561,2291011,761,770.75,714,1398,10,202,27,2,33,92,2,33,8,15,15,14448.96,0.224306831,0.2243068,0.0,3241,972,10,0,35,39,28,24,55,27,14,22,166,190,129,63,74,96,30715.0,0.3466
36047050300,1,305.5208333,238.1458333,1000,1000.0,8,4,Fiber,0.345454545,528.59375,1.359761781,1326981,234284,1092697,9502,136537,3320,3035,0,451,1042.25,1260,1376,5,1,83,1,149,127,0,6,8,2,3,50080.93,0.048381691,0.04838169,0.0,2423,1181,77,102,92,23,26,6,5,65,56,119,67,169,123,146,59,46,40733.0,0.453
36047060800,3,68.02424806,29.87612403,101,100.0,6,3,Copper,0.375,96.06231008,-0.924874013,2350672,611241,1739431,58125,219937,106693,359,46500,295,564.0,1689,1965,21,2,11,14,52,128,2,4,3,8,16,19644.15,0.154295309,0.2008585,0.04656315,3031,1438,125,116,77,57,64,133,45,52,21,97,136,189,115,65,74,72,34932.0,0.4932
36047064400,3,64.28947368,40.33178947,101,100.0,6,3,Fiber,0.428571429,97.55536842,-0.916987663,1173188,141348,1031840,44127,53552,2750,9309,0,799,1116.25,850,921,7,1,34,0,5,477,0,0,5,1,3,37316.68,0.076962905,0.0769629,0.0,2872,834,52,26,27,32,4,41,5,73,0,27,43,128,174,75,60,67,31125.0,0.4434
36047005300,1,338.4099678,274.8392797,1000,1000.0,13,4,Cable,0.347222222,582.3296077,1.643595169,8228610,7182952,1045658,341814,712929,188160,1004063,2313242,739,1229.19,1046,1444,27,135,56,1,107,152,12,36,18,35,189,3938.273,0.636319551,2.795892,2.159573,2506,1005,83,47,31,18,24,67,5,57,52,44,111,121,89,61,85,110,39125.0,0.4723
36047082600,1,352.8596491,327.1929825,1000,1000.0,5,3,Cable,0.5,618.9561404,1.837056914,2154826,164986,1989840,8147,106578,844,4350,843,688,1378.5,2049,2166,4,0,88,5,186,297,0,1,4,0,1,68570.79,0.076869468,0.07686947,0.0,5271,1879,236,103,206,80,154,130,80,76,44,143,172,171,140,26,36,82,20899.0,0.4825
36047089000,1,315.0508475,294.4667119,1000,1000.0,5,4,Fixed_wireless,0.344827586,564.7842034,1.550920151,3324277,1374733,1949544,549946,107717,322973,0,0,480,859.0,2210,2308,6,0,46,3,265,44,0,1,13,0,9,70699.35,0.095913186,0.09591319,0.0,6781,2120,247,210,195,172,292,182,67,98,143,100,112,182,100,0,0,20,14277.0,0.4467
36047093800,1,294.3243243,276.292973,1000,1000.0,4,4,Cable,0.510869565,534.4708108,1.39080448,1005807,37969,967838,0,26469,0,0,0,462,672.0,882,907,5,0,9,0,100,213,0,1,2,0,0,43283.35,0.050619926,0.05061993,0.0,2191,827,110,52,106,58,60,42,20,76,15,41,28,69,82,0,52,16,21280.0,0.5011
